id,log_feature,volume
1618,FT 73,18
1618,FT 195,1
1618,FT 109,1
1619,FT 73,37
1619,FT 195,27
1619,FT 73,3
1619,FT 195,3
1620,FT 195,1
1620,FT 73,2
1620,FT 73,2
1620,FT 73,1
1620,FT 195,2
1620,FT 73,2
1621,FT 73,3
1621,FT 195,4
1621,FT 73,2
1621,FT 195,1
1622,FT 73,12
1622,FT 195,16
1623,FT 73,3
1623,FT 73,4
1624,FT 195,6
1624,FT 187,3
1624,FT 65,3
1624,FT 73,44
1624,FT 195,25
1624,FT 73,1
1624,FT 318,1
1624,FT 239,1
1625,FT 191,2
1625,FT 70,2
1626,FT 134,1
1626,FT 219,1
1627,FT 195,1
1627,FT 73,1
1628,FT 73,1
1628,FT 195,1
1628,FT 318,2
1628,FT 239,2
1629,FT 317,2
1629,FT 201,1
1629,FT 80,1
1629,FT 134,1
1630,FT 201,2
1630,FT 80,2
1631,FT 317,2
1631,FT 238,1
1631,FT 201,1
1631,FT 68,5
1632,FT 170,1
1632,FT 54,1
1633,FT 255,1
1633,FT 273,1
1634,FT 68,5
1634,FT 345,2
1634,FT 179,2
1634,FT 219,1
1635,FT 134,1
1635,FT 345,1
1636,FT 54,2
1636,FT 273,3
1637,FT 68,10
1638,FT 68,12
1638,FT 345,2
1639,FT 273,1
1639,FT 345,1
1640,FT 170,1
1640,FT 54,2
1640,FT 273,1
1640,FT 255,1
1641,FT 333,1
1641,FT 68,1
1642,FT 68,5
1642,FT 273,1
1643,FT 273,1
1643,FT 170,2
1644,FT 306,1
1644,FT 303,1
1644,FT 54,1
1644,FT 54,1
1645,FT 223,1
1645,FT 273,1
1645,FT 306,1
1646,FT 170,1
1646,FT 304,1
1647,FT 87,2
1648,FT 222,1
1648,FT 87,2
1649,FT 304,1
1649,FT 209,1
1649,FT 222,2
1649,FT 87,2
1649,FT 304,2
1649,FT 68,1
1650,FT 68,1
1650,FT 273,1
1651,FT 345,1
1651,FT 273,1
1651,FT 179,1
1651,FT 68,1
1651,FT 273,2
1651,FT 345,2
1652,FT 54,2
1652,FT 170,2
1652,FT 223,2
1652,FT 87,1
1653,FT 226,1
1653,FT 54,1
1653,FT 345,1
1653,FT 54,1
1654,FT 54,1
1654,FT 54,2
1654,FT 68,3
1654,FT 68,1
1655,FT 54,3
1655,FT 170,3
1656,FT 68,1
1657,FT 54,6
1657,FT 170,14
1658,FT 68,1
1658,FT 54,2
1659,FT 170,2
1659,FT 170,5
1660,FT 54,5
1661,FT 170,4
1661,FT 54,4
1662,FT 280,2
1662,FT 170,4
1662,FT 54,12
1663,FT 54,2
1663,FT 170,2
1664,FT 54,5
1664,FT 170,3
1664,FT 54,1
1664,FT 54,2
1664,FT 170,1
1664,FT 134,1
1664,FT 54,1
1664,FT 170,1
1665,FT 219,1
1665,FT 170,1
1665,FT 54,1
1666,FT 280,1
1666,FT 54,2
1667,FT 170,3
1667,FT 54,5
1667,FT 170,6
1667,FT 170,1
1668,FT 279,1
1668,FT 280,1
1668,FT 68,1
1668,FT 54,1
1668,FT 170,2
1669,FT 54,1
1669,FT 170,1
1670,FT 68,1
1670,FT 280,1
1671,FT 170,2
1671,FT 54,3
1672,FT 54,8
1672,FT 170,8
1673,FT 170,8
1673,FT 54,1
1673,FT 54,2
1673,FT 170,3
1673,FT 170,3
1673,FT 54,1
1674,FT 54,2
1674,FT 182,1
1674,FT 87,1
1675,FT 170,35
1675,FT 239,2
1675,FT 207,1
1675,FT 209,9
1675,FT 87,1
1675,FT 206,2
1676,FT 62,1
1676,FT 209,10
1677,FT 54,11
1677,FT 87,11
1678,FT 182,1
1678,FT 170,11
1678,FT 182,1
1678,FT 170,11
1678,FT 209,6
1678,FT 68,1
1679,FT 87,1
1679,FT 170,19
1679,FT 207,1
1679,FT 86,1
1680,FT 54,19
1680,FT 68,1
1681,FT 207,1
1681,FT 170,19
1682,FT 209,7
1683,FT 87,4
1683,FT 170,2
1683,FT 313,1
1683,FT 312,6
1683,FT 233,1
1683,FT 232,6
1684,FT 307,14
1684,FT 227,6
1685,FT 307,1
1686,FT 312,1
1686,FT 232,1
1687,FT 227,1
1687,FT 134,1
1688,FT 221,1
1688,FT 219,1
1688,FT 312,2
1688,FT 301,1
1688,FT 232,2
1688,FT 301,1
1688,FT 307,1
1689,FT 221,1
1689,FT 232,1
1690,FT 312,1
1690,FT 221,1
1691,FT 301,2
1691,FT 312,9
1692,FT 313,1
1692,FT 232,8
1692,FT 235,1
1692,FT 315,2
1692,FT 233,1
1692,FT 307,3
1692,FT 312,4
1692,FT 232,1
1692,FT 312,1
1692,FT 232,1
1693,FT 301,2
1693,FT 134,1
1693,FT 219,1
1693,FT 232,1
1693,FT 301,1
1693,FT 312,1
1693,FT 219,1
1694,FT 134,1
1695,FT 68,1
1695,FT 68,2
1696,FT 68,1
1696,FT 202,2
1696,FT 81,2
1696,FT 202,4
1697,FT 81,4
1697,FT 81,4
1697,FT 202,2
1697,FT 202,2
1697,FT 81,2
1697,FT 81,14
1697,FT 202,14
1697,FT 81,4
1698,FT 202,2
1698,FT 81,8
1698,FT 202,9
1698,FT 81,6
1698,FT 202,10
1698,FT 81,3
1698,FT 202,4
1698,FT 81,8
1698,FT 202,6
1698,FT 81,2
1699,FT 202,4
1699,FT 81,2
1700,FT 70,1
1700,FT 81,4
1701,FT 191,1
1702,FT 202,3
1702,FT 191,2
1702,FT 70,1
1702,FT 202,4
1702,FT 81,4
1702,FT 81,1
1703,FT 202,6
1703,FT 68,2
1703,FT 81,10
1703,FT 81,3
1703,FT 202,2
1703,FT 202,1
1704,FT 81,4
1704,FT 191,1
1705,FT 70,1
1705,FT 55,1
1706,FT 171,1
1706,FT 171,2
1707,FT 70,1
1707,FT 191,2
1708,FT 70,1
1708,FT 56,2
1709,FT 172,2
1709,FT 56,1
1709,FT 172,1
1709,FT 56,1
1710,FT 201,3
1710,FT 80,1
1710,FT 203,2
1710,FT 82,4
1710,FT 134,1
1710,FT 82,5
1711,FT 219,1
1711,FT 203,6
1712,FT 203,11
1712,FT 82,20
1712,FT 82,8
1712,FT 203,5
1713,FT 82,16
1713,FT 203,12
1714,FT 82,2
1714,FT 203,2
1715,FT 82,16
1715,FT 172,1
1715,FT 203,11
1716,FT 203,12
1717,FT 82,12
1717,FT 82,40
1718,FT 203,28
1718,FT 82,24
1718,FT 203,19
1718,FT 82,19
1719,FT 203,15
1720,FT 203,4
1720,FT 82,6
1721,FT 82,20
1721,FT 203,12
1722,FT 183,2
1722,FT 82,8
1723,FT 317,1
1723,FT 203,3
1724,FT 203,8
1724,FT 82,12
1724,FT 203,5
1724,FT 82,12
1724,FT 203,10
1725,FT 82,22
1725,FT 82,16
1725,FT 203,1
1725,FT 203,41
1725,FT 82,44
1725,FT 68,2
1726,FT 80,1
1726,FT 201,1
1726,FT 82,12
1726,FT 203,4
1726,FT 82,8
1726,FT 63,2
1726,FT 203,6
1726,FT 82,8
1726,FT 82,4
1726,FT 203,1
1726,FT 82,28
1726,FT 203,21
1727,FT 63,7
1727,FT 183,1
1728,FT 82,4
1728,FT 203,3
1729,FT 82,7
1729,FT 82,20
1730,FT 203,4
1730,FT 82,2
1730,FT 203,3
1730,FT 82,6
1731,FT 203,1
1731,FT 82,2
1732,FT 82,4
1733,FT 203,2
1733,FT 82,25
1734,FT 82,20
1734,FT 203,3
1734,FT 82,19
1734,FT 203,5
1734,FT 172,1
1734,FT 203,6
1734,FT 82,8
1734,FT 82,6
1735,FT 203,1
1735,FT 80,2
1735,FT 82,2
1736,FT 82,20
1736,FT 203,7
1737,FT 203,9
1737,FT 82,10
1738,FT 203,2
1738,FT 82,12
1738,FT 82,18
1738,FT 203,1
1739,FT 82,8
1739,FT 82,14
1739,FT 203,8
1739,FT 82,15
1740,FT 203,5
1740,FT 203,6
1740,FT 82,34
1740,FT 82,6
1741,FT 203,1
1741,FT 82,34
1742,FT 82,33
1742,FT 203,22
1743,FT 203,7
1743,FT 82,22
1744,FT 82,14
1744,FT 82,15
1745,FT 203,9
1746,FT 82,8
1746,FT 203,2
1747,FT 82,12
1747,FT 203,4
1747,FT 82,14
1747,FT 82,28
1748,FT 203,2
1748,FT 82,16
1748,FT 203,3
1749,FT 82,16
1749,FT 203,2
1749,FT 82,7
1749,FT 203,5
1750,FT 203,2
1750,FT 82,18
1751,FT 82,14
1751,FT 203,5
1751,FT 82,4
1751,FT 203,3
1752,FT 82,6
1752,FT 203,2
1752,FT 82,14
1752,FT 203,6
1752,FT 82,14
1752,FT 203,2
1752,FT 82,26
1753,FT 203,18
1753,FT 82,8
1753,FT 203,3
1754,FT 82,12
1755,FT 80,1
1755,FT 203,6
1755,FT 82,6
1755,FT 82,21
1756,FT 82,10
1757,FT 203,2
1757,FT 82,20
1758,FT 203,7
1758,FT 82,8
1759,FT 82,18
1759,FT 203,3
1760,FT 82,9
1760,FT 203,6
1760,FT 82,8
1761,FT 203,4
1761,FT 82,4
1762,FT 203,10
1762,FT 82,20
1763,FT 56,1
1763,FT 172,1
1763,FT 68,3
1763,FT 172,6
1764,FT 56,1
1764,FT 172,5
1764,FT 56,8
1764,FT 56,8
1764,FT 172,8
1764,FT 201,2
1764,FT 80,2
1764,FT 172,3
1765,FT 56,3
1766,FT 172,1
1766,FT 56,3
1766,FT 56,4
1767,FT 172,2
1767,FT 56,2
1767,FT 201,1
1767,FT 56,1
1768,FT 80,2
1768,FT 172,2
1769,FT 56,2
1769,FT 80,1
1769,FT 56,1
1769,FT 172,1
1769,FT 80,1
1769,FT 56,3
1770,FT 56,4
1770,FT 172,4
1771,FT 80,1
1771,FT 201,2
1772,FT 56,2
1772,FT 80,1
1772,FT 73,4
1772,FT 195,2
1773,FT 73,1
1773,FT 195,1
1774,FT 73,3
1774,FT 195,4
1775,FT 202,1
1775,FT 68,1
1775,FT 73,1
1775,FT 195,2
1775,FT 195,1
1775,FT 73,1
1776,FT 171,1
1776,FT 55,2
1777,FT 60,1
1777,FT 177,1
1777,FT 195,1
1778,FT 73,1
1778,FT 195,53
1778,FT 109,14
1779,FT 73,106
1780,FT 73,16
1780,FT 195,11
1780,FT 73,17
1780,FT 109,2
1780,FT 195,5
1781,FT 195,14
1781,FT 73,78
1781,FT 109,6
1781,FT 73,85
1781,FT 109,8
1781,FT 195,12
1782,FT 73,16
1782,FT 109,1
1783,FT 195,1
1783,FT 68,1
1784,FT 73,3
1784,FT 195,2
1785,FT 73,1
1785,FT 328,2
1785,FT 345,2
1785,FT 68,1
1786,FT 273,1
1786,FT 273,1
1787,FT 68,1
1787,FT 345,1
1788,FT 273,3
1788,FT 68,4
1789,FT 68,4
1790,FT 249,1
1790,FT 329,1
1791,FT 68,3
1791,FT 273,1
1792,FT 249,1
1793,FT 68,1
1794,FT 328,1
1794,FT 222,2
1795,FT 303,1
1795,FT 68,2
1796,FT 170,1
1796,FT 68,35
1797,FT 30,1
1797,FT 170,9
1797,FT 179,15
1798,FT 273,1
1798,FT 345,2
1798,FT 118,2
1799,FT 134,1
1799,FT 219,1
1799,FT 219,1
1799,FT 301,1
1800,FT 221,1
1800,FT 134,1
1800,FT 301,1
1800,FT 301,2
1801,FT 221,1
1802,FT 233,1
1802,FT 307,1
1803,FT 227,1
1803,FT 232,1
1804,FT 313,1
1804,FT 312,1
1805,FT 232,1
1806,FT 312,1
1806,FT 301,2
1807,FT 134,2
1807,FT 312,1
1807,FT 227,1
1807,FT 232,1
1808,FT 307,1
1808,FT 312,1
1808,FT 307,1
1808,FT 221,1
1809,FT 301,1
1809,FT 312,1
1809,FT 134,1
1810,FT 181,1
1810,FT 307,1
1810,FT 227,1
1810,FT 232,4
1811,FT 312,3
1811,FT 169,1
1812,FT 170,2
1812,FT 219,1
1813,FT 134,1
1813,FT 54,1
1814,FT 170,2
1814,FT 68,1
1814,FT 273,1
1814,FT 273,4
1815,FT 68,4
1815,FT 273,2
1815,FT 68,4
1815,FT 68,1
1815,FT 345,1
1815,FT 179,1
1815,FT 273,2
1815,FT 68,2
1816,FT 273,1
1816,FT 273,1
1817,FT 54,1
1817,FT 170,1
1818,FT 68,2
1818,FT 54,1
1818,FT 30,1
1819,FT 273,2
1820,FT 345,1
1820,FT 118,1
1820,FT 170,6
1821,FT 68,41
1821,FT 68,3
1822,FT 170,1
1822,FT 68,9
1823,FT 170,1
1823,FT 345,1
1823,FT 273,1
1824,FT 179,1
1824,FT 68,1
1824,FT 68,1
1825,FT 51,1
1825,FT 167,1
1826,FT 51,1
1826,FT 51,1
1826,FT 167,1
1826,FT 167,2
1826,FT 51,1
1827,FT 51,1
1828,FT 167,4
1828,FT 51,2
1828,FT 51,2
1828,FT 51,4
1829,FT 68,3
1829,FT 167,7
1830,FT 167,1
1830,FT 68,1
1830,FT 51,2
1831,FT 171,2
1831,FT 55,2
1831,FT 68,1
1831,FT 171,2
1831,FT 171,2
1831,FT 68,2
1831,FT 55,1
1832,FT 171,1
1832,FT 68,1
1832,FT 161,1
1832,FT 68,1
1832,FT 45,1
1832,FT 161,1
1833,FT 68,1
1833,FT 55,2
1834,FT 171,2
1834,FT 68,1
1835,FT 170,6
1835,FT 68,1
1835,FT 54,5
1835,FT 170,1
1835,FT 170,1
1836,FT 219,1
1836,FT 68,1
1836,FT 134,1
1836,FT 68,1
1836,FT 68,2
1837,FT 170,2
1837,FT 54,1
1838,FT 68,3
1839,FT 54,2
1839,FT 68,2
1839,FT 170,11
1839,FT 54,1
1840,FT 68,3
1840,FT 170,3
1841,FT 170,1
1841,FT 68,1
1842,FT 68,2
1843,FT 170,3
1843,FT 204,2
1843,FT 54,1
1843,FT 170,2
1844,FT 83,2
1844,FT 170,1
1845,FT 204,2
1845,FT 182,1
1845,FT 207,1
1845,FT 68,1
1845,FT 170,2
1845,FT 54,1
1845,FT 54,1
1845,FT 54,1
1845,FT 170,1
1845,FT 280,1
1845,FT 170,4
1845,FT 54,2
1845,FT 54,2
1845,FT 170,2
1846,FT 280,2
1847,FT 170,1
1847,FT 54,1
1848,FT 170,1
1848,FT 182,1
1849,FT 62,1
1849,FT 279,1
1849,FT 170,4
1849,FT 182,1
1849,FT 170,1
1849,FT 54,4
1850,FT 170,6
1850,FT 68,1
1851,FT 54,4
1851,FT 280,2
1851,FT 54,1
1852,FT 280,1
1852,FT 280,2
1853,FT 68,2
1853,FT 54,4
1854,FT 170,1
1854,FT 280,2
1854,FT 280,1
1855,FT 54,4
1855,FT 170,4
1855,FT 170,4
1855,FT 68,1
1856,FT 54,1
1856,FT 170,3
1856,FT 68,1
1857,FT 134,1
1857,FT 219,1
1857,FT 201,1
1857,FT 80,1
1857,FT 203,8
1857,FT 134,1
1858,FT 219,1
1859,FT 82,7
1859,FT 82,20
1860,FT 203,11
1861,FT 203,5
1861,FT 82,8
1862,FT 203,8
1862,FT 82,20
1863,FT 80,2
1863,FT 183,3
1864,FT 201,2
1864,FT 172,3
1865,FT 203,11
1866,FT 63,2
1866,FT 56,1
1866,FT 82,16
1866,FT 203,12
1866,FT 80,9
1866,FT 201,16
1866,FT 63,10
1866,FT 183,17
1866,FT 82,12
1866,FT 80,4
1867,FT 82,40
1868,FT 203,23
1868,FT 201,4
1869,FT 203,19
1869,FT 82,24
1869,FT 82,19
1869,FT 203,15
1869,FT 82,6
1869,FT 203,4
1869,FT 203,12
1870,FT 82,16
1870,FT 203,2
1870,FT 82,8
1870,FT 203,7
1871,FT 82,12
1871,FT 82,22
1871,FT 203,9
1871,FT 203,1
1871,FT 82,16
1871,FT 203,43
1872,FT 82,44
1872,FT 68,2
1872,FT 203,5
1873,FT 82,12
1873,FT 82,4
1873,FT 203,4
1874,FT 82,9
1875,FT 203,7
1875,FT 82,4
1876,FT 203,1
1876,FT 82,28
1876,FT 203,21
1877,FT 82,4
1877,FT 82,7
1878,FT 203,3
1878,FT 203,3
1879,FT 82,20
1879,FT 203,3
1879,FT 82,6
1879,FT 82,2
1879,FT 82,6
1879,FT 82,2
1880,FT 203,1
1880,FT 82,20
1881,FT 203,2
1881,FT 82,24
1882,FT 203,3
1882,FT 80,2
1883,FT 172,1
1883,FT 82,4
1884,FT 82,16
1885,FT 203,14
1885,FT 82,8
1886,FT 203,6
1887,FT 82,23
1887,FT 203,8
1887,FT 82,8
1887,FT 82,10
1887,FT 203,9
1888,FT 82,13
1889,FT 203,1
1890,FT 82,14
1890,FT 82,10
1890,FT 82,12
1890,FT 203,4
1891,FT 203,2
1891,FT 82,2
1892,FT 203,8
1893,FT 82,14
1893,FT 82,15
1893,FT 203,4
1893,FT 203,5
1893,FT 82,32
1894,FT 82,18
1894,FT 82,34
1895,FT 80,4
1895,FT 82,56
1895,FT 203,30
1895,FT 82,10
1895,FT 203,5
1895,FT 82,12
1895,FT 82,21
1895,FT 203,7
1896,FT 203,2
1896,FT 82,8
1897,FT 172,2
1897,FT 56,2
1898,FT 203,3
1899,FT 82,14
1899,FT 203,6
1899,FT 80,4
1899,FT 82,40
1900,FT 82,16
1900,FT 203,3
1901,FT 82,20
1901,FT 203,6
1902,FT 82,7
1902,FT 203,5
1902,FT 82,18
1902,FT 203,2
1902,FT 203,6
1902,FT 82,14
1903,FT 203,2
1903,FT 82,4
1903,FT 203,7
1904,FT 82,14
1904,FT 82,12
1904,FT 203,1
1904,FT 203,18
1905,FT 82,24
1905,FT 82,8
1906,FT 203,3
1906,FT 80,6
1907,FT 56,1
1907,FT 201,1
1908,FT 82,14
1908,FT 203,4
1908,FT 82,6
1909,FT 203,2
1909,FT 203,7
1909,FT 82,19
1909,FT 82,10
1910,FT 203,2
1910,FT 82,20
1910,FT 203,1
1910,FT 82,6
1911,FT 203,8
1911,FT 82,8
1911,FT 82,19
1912,FT 82,11
1912,FT 203,6
1912,FT 203,6
1912,FT 82,12
1912,FT 203,10
1912,FT 82,28
1913,FT 80,1
1913,FT 201,1
1914,FT 80,2
1914,FT 201,6
1914,FT 56,1
1914,FT 80,1
1914,FT 201,2
1914,FT 179,1
1914,FT 273,1
1914,FT 68,1
1915,FT 54,1
1915,FT 68,2
1916,FT 54,1
1917,FT 68,1
1917,FT 273,1
1917,FT 170,1
1917,FT 145,1
1917,FT 10,1
1918,FT 273,1
1918,FT 68,1
1919,FT 47,2
1919,FT 68,2
1920,FT 273,1
1920,FT 345,1
1920,FT 273,1
1920,FT 273,1
1920,FT 345,2
1920,FT 179,2
1920,FT 68,2
1920,FT 179,6
1921,FT 68,6
1922,FT 345,4
1922,FT 273,1
1923,FT 10,1
1923,FT 68,1
1923,FT 162,1
1923,FT 46,2
1924,FT 179,1
1924,FT 273,1
1925,FT 273,2
1925,FT 68,2
1925,FT 54,1
1926,FT 170,1
1926,FT 85,1
1926,FT 54,1
1926,FT 85,2
1927,FT 170,1
1928,FT 54,1
1928,FT 85,1
1929,FT 54,2
1930,FT 206,1
1930,FT 54,1
1930,FT 54,8
1930,FT 68,7
1930,FT 170,11
1930,FT 68,1
1930,FT 54,17
1930,FT 54,2
1931,FT 170,1
1931,FT 54,1
1932,FT 170,7
1932,FT 207,1
1932,FT 54,7
1932,FT 86,1
1933,FT 170,1
1933,FT 207,1
1933,FT 170,8
1933,FT 54,2
1933,FT 54,4
1933,FT 54,17
1933,FT 170,3
1933,FT 170,2
1934,FT 54,2
1934,FT 207,1
1934,FT 170,1
1935,FT 54,2
1935,FT 170,2
1936,FT 206,2
1937,FT 54,5
1938,FT 170,3
1938,FT 54,3
1938,FT 170,3
1938,FT 54,1
1939,FT 204,2
1939,FT 170,53
1940,FT 83,2
1940,FT 227,1
1941,FT 232,1
1941,FT 307,1
1941,FT 232,1
1941,FT 312,1
1941,FT 227,1
1941,FT 70,1
1941,FT 191,1
1941,FT 81,2
1942,FT 202,2
1943,FT 195,2
1943,FT 73,2
1944,FT 70,1
1944,FT 191,2
1945,FT 195,1
1946,FT 195,1
1946,FT 202,4
1947,FT 73,1
1947,FT 81,2
1948,FT 81,2
1948,FT 202,2
1948,FT 202,13
1948,FT 81,13
1948,FT 81,4
1949,FT 202,2
1949,FT 202,9
1949,FT 81,8
1949,FT 191,2
1950,FT 202,2
1950,FT 81,2
1950,FT 70,1
1951,FT 202,10
1951,FT 81,6
1951,FT 202,4
1951,FT 81,3
1951,FT 81,10
1951,FT 202,6
1951,FT 81,1
1951,FT 81,2
1952,FT 202,2
1952,FT 81,4
1952,FT 202,4
1952,FT 81,4
1952,FT 81,2
1952,FT 202,4
1952,FT 202,6
1952,FT 81,4
1952,FT 68,2
1952,FT 73,1
1952,FT 81,2
1952,FT 202,2
1952,FT 202,1
1952,FT 81,4
1953,FT 70,1
1953,FT 68,1
1954,FT 195,3
1954,FT 73,4
1955,FT 195,1
1955,FT 73,1
1956,FT 171,2
1956,FT 55,4
1956,FT 171,2
1956,FT 68,2
1956,FT 273,2
1956,FT 179,2
1956,FT 68,5
1956,FT 273,1
1956,FT 265,1
1956,FT 340,1
1956,FT 68,1
1956,FT 345,2
1956,FT 340,1
1957,FT 273,2
1957,FT 345,2
1958,FT 68,1
1958,FT 68,1
1959,FT 265,2
1959,FT 273,1
1959,FT 265,2
1960,FT 273,2
1960,FT 68,2
1960,FT 340,1
1961,FT 68,1
1961,FT 273,1
1962,FT 265,1
1962,FT 54,2
1962,FT 222,1
1962,FT 170,1
1963,FT 68,2
1963,FT 170,1
1963,FT 170,1
1964,FT 68,1
1964,FT 68,2
1964,FT 170,1
1965,FT 68,1
1965,FT 170,4
1966,FT 68,1
1966,FT 204,2
1966,FT 83,2
1967,FT 170,1
1967,FT 219,1
1968,FT 170,36
1968,FT 164,1
1968,FT 209,4
1968,FT 209,1
1968,FT 54,2
1968,FT 170,2
1968,FT 170,1
1968,FT 306,1
1968,FT 54,1
1969,FT 219,1
1969,FT 134,1
1970,FT 306,8
1970,FT 58,1
1971,FT 280,1
1971,FT 54,1
1971,FT 170,2
1971,FT 87,2
1971,FT 134,1
1972,FT 58,2
1972,FT 219,1
1972,FT 306,2
1973,FT 58,1
1973,FT 306,2
1974,FT 87,1
1974,FT 87,1
1974,FT 86,1
1975,FT 54,1
1975,FT 209,1
1975,FT 170,1
1975,FT 207,1
1975,FT 219,1
1976,FT 134,1
1977,FT 87,2
1978,FT 174,1
1978,FT 304,2
1979,FT 58,1
1979,FT 170,1
1979,FT 209,1
1979,FT 87,1
1979,FT 68,1
1980,FT 66,1
1980,FT 188,1
1980,FT 198,1
1980,FT 76,1
1980,FT 56,109
1980,FT 172,55
1981,FT 196,1
1982,FT 74,1
1982,FT 66,2
1982,FT 188,2
1982,FT 64,1
1982,FT 198,2
1982,FT 172,1
1982,FT 76,5
1983,FT 68,1
1983,FT 193,6
1983,FT 71,4
1983,FT 219,1
1984,FT 134,1
1984,FT 56,1
1984,FT 172,1
1984,FT 193,2
1984,FT 71,1
1984,FT 198,3
1985,FT 74,10
1985,FT 76,5
1985,FT 66,1
1986,FT 196,10
1987,FT 188,1
1987,FT 63,1
1988,FT 183,1
1988,FT 74,3
1988,FT 196,2
1988,FT 188,1
1989,FT 74,3
1990,FT 66,1
1990,FT 196,3
1991,FT 134,1
1992,FT 196,9
1992,FT 198,2
1992,FT 66,1
1992,FT 135,1
1992,FT 188,1
1992,FT 76,1
1992,FT 74,11
1992,FT 74,1
1992,FT 196,1
1993,FT 56,1
1993,FT 74,2
1993,FT 196,2
1993,FT 196,1
1993,FT 74,1
1994,FT 74,2
1995,FT 196,1
1995,FT 188,1
1995,FT 66,1
1995,FT 54,1
1995,FT 179,2
1996,FT 266,1
1996,FT 68,2
1996,FT 267,1
1996,FT 68,1
1997,FT 341,1
1997,FT 179,1
1997,FT 266,1
1998,FT 54,1
1998,FT 54,2
1998,FT 273,1
1999,FT 267,1
2000,FT 68,1
2000,FT 170,1
2001,FT 30,1
2001,FT 134,1
2002,FT 118,2
2002,FT 306,1
2002,FT 54,55
2002,FT 345,4
2003,FT 273,2
2003,FT 219,1
2003,FT 68,21
2003,FT 304,3
2003,FT 170,27
2004,FT 179,14
2004,FT 222,2
2004,FT 223,1
2004,FT 306,3
2004,FT 345,1
2004,FT 54,1
2005,FT 223,2
2005,FT 170,1
2005,FT 306,1
2005,FT 362,1
2005,FT 360,2
2006,FT 169,2
2006,FT 53,1
2006,FT 54,1
2006,FT 68,3
2006,FT 273,1
2007,FT 68,1
2007,FT 68,3
2007,FT 273,1
2008,FT 345,2
2009,FT 306,1
2010,FT 209,3
2010,FT 134,1
2010,FT 219,1
2010,FT 303,1
2011,FT 170,1
2011,FT 170,3
2011,FT 54,3
2011,FT 68,1
2011,FT 273,1
2011,FT 273,1
2012,FT 68,1
2012,FT 54,1
2013,FT 306,1
2013,FT 54,2
2013,FT 170,3
2014,FT 179,2
2014,FT 273,1
2015,FT 68,2
2015,FT 77,1
2015,FT 68,2
2015,FT 345,2
2016,FT 273,2
2016,FT 179,2
2017,FT 273,1
2017,FT 68,4
2017,FT 179,4
2017,FT 345,4
2018,FT 54,2
2018,FT 273,1
2018,FT 134,1
2018,FT 171,1
2018,FT 55,3
2018,FT 134,1
2019,FT 219,1
2019,FT 135,1
2019,FT 220,1
2020,FT 68,15
2020,FT 68,8
2021,FT 54,1
2021,FT 68,4
2022,FT 280,1
2022,FT 170,4
2023,FT 68,4
2023,FT 68,2
2024,FT 170,3
2024,FT 68,1
2025,FT 54,3
2026,FT 170,3
2026,FT 182,1
2026,FT 204,2
2026,FT 68,55
2027,FT 207,1
2027,FT 54,2
2028,FT 143,1
2028,FT 170,40
2029,FT 83,2
2029,FT 219,1
2029,FT 142,1
2029,FT 134,2
2029,FT 170,2
2029,FT 68,1
2030,FT 54,5
2030,FT 170,5
2031,FT 170,2
2032,FT 54,2
2032,FT 54,1
2033,FT 170,1
2033,FT 54,1
2034,FT 54,1
2035,FT 170,2
2035,FT 280,2
2036,FT 360,2
2036,FT 362,2
2037,FT 170,1
2037,FT 54,2
2037,FT 170,1
2037,FT 170,5
2038,FT 54,2
2038,FT 170,2
2038,FT 68,3
2038,FT 68,1
2039,FT 170,1
2039,FT 54,2
2040,FT 170,1
2040,FT 68,1
2041,FT 68,1
2041,FT 170,1
2041,FT 170,3
2041,FT 170,2
2041,FT 54,3
2041,FT 170,5
2041,FT 54,6
2041,FT 54,1
2041,FT 170,5
2041,FT 54,1
2041,FT 54,6
2041,FT 170,7
2042,FT 54,3
2042,FT 54,3
2043,FT 170,6
2043,FT 54,1
2044,FT 170,1
2044,FT 86,1
2044,FT 207,1
2044,FT 54,45
2045,FT 170,45
2045,FT 170,45
2046,FT 207,1
2047,FT 207,1
2047,FT 70,1
2048,FT 202,5
2049,FT 81,8
2049,FT 70,5
2049,FT 191,6
2049,FT 70,2
2050,FT 191,3
2051,FT 202,3
2051,FT 70,3
2051,FT 191,3
2052,FT 81,6
2052,FT 202,2
2053,FT 81,3
2053,FT 191,6
2054,FT 70,5
2054,FT 70,4
2055,FT 81,2
2055,FT 191,5
2055,FT 202,9
2056,FT 70,1
2056,FT 55,4
2057,FT 191,2
2058,FT 171,4
2058,FT 81,17
2059,FT 202,2
2059,FT 81,2
2060,FT 81,4
2060,FT 202,2
2061,FT 70,5
2061,FT 191,3
2062,FT 70,1
2062,FT 202,4
2063,FT 81,2
2064,FT 202,2
2064,FT 191,1
2064,FT 70,2
2065,FT 81,4
2065,FT 70,3
2065,FT 191,5
2066,FT 70,2
2066,FT 55,4
2066,FT 191,3
2067,FT 171,5
2067,FT 202,4
2067,FT 55,4
2068,FT 191,1
2068,FT 81,6
2068,FT 70,1
2068,FT 171,4
2069,FT 202,7
2069,FT 81,5
2070,FT 191,2
2070,FT 70,2
2071,FT 81,16
2071,FT 202,6
2072,FT 81,18
2072,FT 202,13
2073,FT 202,6
2073,FT 81,6
2073,FT 202,2
2073,FT 191,2
2073,FT 70,1
2073,FT 81,4
2073,FT 191,1
2073,FT 70,1
2073,FT 202,2
